,suburb,address name
564,Ulmarra,Finlaysons Road
565,Ulmarra,Fullers Road
566,Ulmarra,George Street
567,Ulmarra,Gilletts Ridge Road
568,Ulmarra,Goodgers Lane
569,Ulmarra,Hoades Lane
570,Ulmarra,Hospital Lane
571,Ulmarra,John Close
572,Ulmarra,King Street
573,Ulmarra,Lees Lane
574,Ulmarra,Lynhaven Crescent
575,Ulmarra,Mclachlans Lane
576,Ulmarra,Morans Lane
577,Ulmarra,Nortons Lane
578,Ulmarra,Old Coldstream Road
579,Ulmarra,Old Post Office Lane
580,Ulmarra,Pacific Highway
581,Ulmarra,Possum Hole Lane
582,Ulmarra,Reedy Creek Road
583,Ulmarra,River Street
584,Ulmarra,Slaughterhouse Lane
585,Ulmarra,Sweeneys Creek Road
586,Ulmarra,Turnbulls Lane
587,Ulmarra,Watkins Lane
588,Uarbry,Blue Springs Road
589,Uarbry,Cainbil Road
590,Uarbry,Church Street
591,Uarbry,Cliffdale Road
592,Uarbry,Cross Street
593,Uarbry,Golden Highway
594,Uarbry,Main Street
595,Uarbry,Moorefield Road
596,Uarbry,Ross Crossing North Road
597,Uarbry,Ross Crossing South Road
598,Uarbry,Tongy Road
599,Uarbry,Tungay Street
600,Uarbry,Turee Street
601,Uarbry,Wyaldra Street
602,Upper Colo,Cerones Trail
603,Upper Colo,Colo Heights Road
604,Upper Colo,Comleroy Road
605,Upper Colo,Crab Tree Gully Road
606,Upper Colo,Ferrari Trail
607,Upper Colo,Gees Arm North Trail
608,Upper Colo,Gees Arm South Trail
609,Upper Colo,Gospers Ridge Trail
610,Upper Colo,Hulbert Road
611,Upper Colo,Mountain Lagoon Trail
612,Upper Colo,Upper Colo Road
613,Ungarie,Abernatheys Lane
614,Ungarie,Alkaville Road
615,Ungarie,Bahrs Road
616,Ungarie,Banool Road
617,Ungarie,Bathurst Street
618,Ungarie,Bena Road
619,Ungarie,Bena Street
620,Ungarie,Bolygamy Lane
621,Ungarie,Bygalore Road
622,Ungarie,Camp Road
623,Ungarie,Caroon Street
624,Ungarie,Clarries Lane
625,Ungarie,Condamine Street
626,Ungarie,Cowal Street
627,Ungarie,Crown Camp Road
628,Ungarie,Dalys Lane
629,Ungarie,Danihers Lane
630,Ungarie,Deacons Lane
631,Ungarie,Ethel Street
632,Ungarie,Euglo Street
633,Ungarie,Fullers Lane
634,Ungarie,Hassells Lane
635,Ungarie,Henleys Lane
636,Ungarie,Henleys West Lane
637,Ungarie,Herbert Street
638,Ungarie,Hillgrove Road
639,Ungarie,Holmes Lane
640,Ungarie,Humbug Street
641,Ungarie,Keatleys Lane
642,Ungarie,Kikoira Road
643,Ungarie,Lake Road
644,Ungarie,Lynda Street
645,Ungarie,Mackrell Street
646,Ungarie,Mcmahons Lane
647,Ungarie,Merrengreen Road
648,Ungarie,Merringreen Street
649,Ungarie,Monument Flats Road
650,Ungarie,Murial Lane
651,Ungarie,Muriel Street
652,Ungarie,Nargoon Lane
653,Ungarie,Nielsens Lane
654,Ungarie,Orange Street
655,Ungarie,Pine Street
656,Ungarie,Pines Lane
657,Ungarie,Ridleys Road
658,Ungarie,Rifle Range Access
659,Ungarie,Robbs Lane
660,Ungarie,Robert Street
661,Ungarie,Russells Lane
662,Ungarie,Schultz Road
663,Ungarie,Short Street
664,Ungarie,Sloanes Lane
665,Ungarie,Stidwells Lane
666,Ungarie,Sunnyside Road
667,Ungarie,Swansons Road
668,Ungarie,Thomlinsons Road
669,Ungarie,Thulloo Road
670,Ungarie,Tuggerabach Road
671,Ungarie,Ugalong Road
672,Ungarie,Ungarie Street
673,Ungarie,Ungarie Road
674,Ungarie,Ungarie Condobolin Road
675,Ungarie,Walder Road
676,Ungarie,Wallaces Road
677,Ungarie,Webbs Lane
678,Ungarie,Weja Road
679,Ungarie,Wilga Street
680,Ungarie,Wilga Plains Road
681,Ungarie,Wilga South Road
682,Ungarie,Winnunga Road
683,Ungarie,Wollongough Lane
684,Ungarie,Wollongough Street
685,Ungarie,Woodfords Road
686,Ungarie,Woodland Street
687,Ungarie,Wyalong Road
688,Ungarie,Yalgogrin Street
689,Ungarie,Youngareen Road
690,Ulan,Bent Street
691,Ulan,Carrs Gap Road
692,Ulan,Cope Road
693,Ulan,Highett Road
694,Ulan,John Street
695,Ulan,Lagoons Road
696,Ulan,Mackay Street
697,Ulan,Maiala Road
698,Ulan,Main Street
699,Ulan,Murragamba Road
700,Ulan,Robison Street
701,Ulan,Saddlers Creek Road
702,Ulan,Spring Street
703,Ulan,Toole Road
704,Ulan,Ulan Road
705,Ulan,Ulan-wollar Road
706,Upper Corindi,Andersons Road
707,Upper Corindi,Andersons Mountain Road
708,Upper Corindi,Bark Hut Creek Road
709,Upper Corindi,Berry Farm Road
710,Upper Corindi,Cpt 14 Road
711,Upper Corindi,Cpt 530/1 Trail
712,Upper Corindi,Cpt 536/2 Trail
713,Upper Corindi,Cpt 6 Logging Road
714,Upper Corindi,Cpt 7 Logging Road
715,Upper Corindi,Cunninghams Road
716,Upper Corindi,Duffus Road
717,Upper Corindi,Featherstones Road
718,Upper Corindi,Garths Trail
719,Upper Corindi,Grass Paddock Road
720,Upper Corindi,Hawkins Ridge Road
721,Upper Corindi,Ivys Road
722,Upper Corindi,Jacky Jumpup Road
723,Upper Corindi,Knob Trail
724,Upper Corindi,Knobbys Forest Road
725,Upper Corindi,Madmans Creek Road
726,Upper Corindi,Marshalls Road
727,Upper Corindi,Middle Ridge Road
728,Upper Corindi,Murphys Road
729,Upper Corindi,Newmans Trail
730,Upper Corindi,Palm Creek Road
731,Upper Corindi,Parberrys Spur Road
732,Upper Corindi,Plum Pudding Road
733,Upper Corindi,Red Range Road
734,Upper Corindi,Red Ridge Road
735,Upper Corindi,Sherwood Creek Road
736,Upper Corindi,Taylors Road
737,Upper Corindi,Toms Road
738,Upper Corindi,Toppers Drive
739,Upper Corindi,T Tree Road
740,Upper Corindi,Upper Corindi Road
741,Uki,Aults Road
742,Uki,Blacksmiths Lane
743,Uki,Bonnydoon Road
744,Uki,Braeside Drive
745,Uki,Church Street
746,Uki,Clarrie Hall Dam Road
747,Uki,Grants Road
748,Uki,Kyogle Road
749,Uki,Lange Road
750,Uki,Marshall Street
751,Uki,Meadow Place
752,Uki,Milsoms Lane
753,Uki,Mitchell Street
754,Uki,Norco Street
755,Uki,Old Convent Road
